 Federal-gov; 10th; Divorced; United-States; White;41-80;4****; Not-in-family; Female; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Other-relative; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Wife; Female; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Wife; Female; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Wife; Female; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Wife; Female; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Wife; Female; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Wife; Female; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;6****; Wife; Female; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Husband; Male; >50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Own-child; Male; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Wife; Female; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Wife; Female; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Wife; Female; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Wife; Female; <=50K
 Private; Some-college; Married-civ-spouse; United-States; White;41-80;7****; Wife; Female; <=50K
